region,comuna,region_nombre,comuna_nombre,attribute_type,attribute_value,attribute_units,attribute_category
10,10202,Los Lagos,Ancud,employment_manufacturing,10.38,percent,high
10,10202,Los Lagos,Ancud,employment_mining,0.23,percent,very low
10,10202,Los Lagos,Ancud,employment_water_waste,0.67,percent,very low
10,10202,Los Lagos,Ancud,fixed_internet_household_share,36.05,percent,medium
10,10202,Los Lagos,Ancud,home_ownership,72.16,percent,high
10,10202,Los Lagos,Ancud,indigenous_identification_rate,28.18,percent,high
10,10202,Los Lagos,Ancud,literacy_rate,95.26,percent,high
10,10202,Los Lagos,Ancud,mean_years_schooling,9.54,years,high
10,10202,Los Lagos,Ancud,population,40570.0,persons,high
10,10202,Los Lagos,Ancud,renter_share,16.4,percent,medium
10,10203,Los Lagos,Chonchi,disability_prevalence,11.63,percent,low
10,10203,Los Lagos,Chonchi,electricity_access_rate,98.73,percent,low
10,10203,Los Lagos,Chonchi,employment_agriculture_forestry,20.27,percent,high
10,10203,Los Lagos,Chonchi,employment_construction,8.21,percent,medium
10,10203,Los Lagos,Chonchi,employment_electricity_gas,0.95,percent,medium
10,10203,Los Lagos,Chonchi,employment_in_transport_and_logistics,5.91,percent,medium
10,10203,Los Lagos,Chonchi,employment_manufacturing,17.97,percent,very high
10,10203,Los Lagos,Chonchi,employment_mining,0.41,percent,very low
10,10203,Los Lagos,Chonchi,employment_water_waste,0.78,percent,low
10,10203,Los Lagos,Chonchi,fixed_internet_household_share,20.78,percent,low
10,10203,Los Lagos,Chonchi,home_ownership,71.95,percent,high
10,10203,Los Lagos,Chonchi,indigenous_identification_rate,36.82,percent,very high
10,10203,Los Lagos,Chonchi,literacy_rate,94.87,percent,medium
10,10203,Los Lagos,Chonchi,mean_years_schooling,9.1,years,low
10,10203,Los Lagos,Chonchi,population,16072.0,persons,medium
10,10203,Los Lagos,Chonchi,renter_share,17.08,percent,medium
10,10204,Los Lagos,Curaco de Vélez,disability_prevalence,13.0,percent,medium
10,10204,Los Lagos,Curaco de Vélez,electricity_access_rate,99.72,percent,high
10,10204,Los Lagos,Curaco de Vélez,employment_agriculture_forestry,24.48,percent,high
10,10204,Los Lagos,Curaco de Vélez,employment_construction,6.75,percent,low
10,10204,Los Lagos,Curaco de Vélez,employment_electricity_gas,0.65,percent,very low
10,10204,Los Lagos,Curaco de Vélez,employment_in_transport_and_logistics,6.1,percent,high
10,10204,Los Lagos,Curaco de Vélez,employment_manufacturing,14.0,percent,very high
10,10204,Los Lagos,Curaco de Vélez,employment_mining,0.14,percent,very low
10,10204,Los Lagos,Curaco de Vélez,employment_water_waste,0.72,percent,low
10,10204,Los Lagos,Curaco de Vélez,fixed_internet_household_share,15.64,percent,very low
10,10204,Los Lagos,Curaco de Vélez,home_ownership,79.83,percent,very high
10,10204,Los Lagos,Curaco de Vélez,indigenous_identification_rate,29.27,percent,very high
10,10204,Los Lagos,Curaco de Vélez,literacy_rate,95.18,percent,high
10,10204,Los Lagos,Curaco de Vélez,mean_years_schooling,9.0,years,low
10,10204,Los Lagos,Curaco de Vélez,population,3662.0,persons,very low
10,10204,Los Lagos,Curaco de Vélez,renter_share,10.4,percent,very low
10,10205,Los Lagos,Dalcahue,disability_prevalence,9.77,percent,very low
10,10205,Los Lagos,Dalcahue,electricity_access_rate,99.32,percent,medium
10,10205,Los Lagos,Dalcahue,employment_agriculture_forestry,21.39,percent,high
10,10205,Los Lagos,Dalcahue,employment_construction,7.02,percent,low
10,10205,Los Lagos,Dalcahue,employment_electricity_gas,1.06,percent,medium
10,10205,Los Lagos,Dalcahue,employment_in_transport_and_logistics,9.24,percent,very high
10,10205,Los Lagos,Dalcahue,employment_manufacturing,16.28,percent,very high
10,10205,Los Lagos,Dalcahue,employment_mining,0.35,percent,very low
10,10205,Los Lagos,Dalcahue,employment_water_waste,0.97,percent,high
10,10205,Los Lagos,Dalcahue,fixed_internet_household_share,21.3,percent,low
10,10205,Los Lagos,Dalcahue,home_ownership,73.9,percent,very high
10,10205,Los Lagos,Dalcahue,indigenous_identification_rate,27.11,percent,high
10,10205,Los Lagos,Dalcahue,literacy_rate,95.35,percent,high
10,10205,Los Lagos,Dalcahue,mean_years_schooling,8.93,years,low
10,10205,Los Lagos,Dalcahue,population,14889.0,persons,low
10,10205,Los Lagos,Dalcahue,renter_share,18.75,percent,high
10,10206,Los Lagos,Puqueldón,disability_prevalence,13.28,percent,medium
10,10206,Los Lagos,Puqueldón,electricity_access_rate,99.22,percent,low
10,10206,Los Lagos,Puqueldón,employment_agriculture_forestry,34.06,percent,very high
10,10206,Los Lagos,Puqueldón,employment_construction,10.15,percent,high
10,10206,Los Lagos,Puqueldón,employment_electricity_gas,0.5,percent,very low
10,10206,Los Lagos,Puqueldón,employment_in_transport_and_logistics,6.6,percent,high
10,10206,Los Lagos,Puqueldón,employment_manufacturing,9.4,percent,high
10,10206,Los Lagos,Puqueldón,employment_mining,0.31,percent,very low
10,10206,Los Lagos,Puqueldón,employment_water_waste,1.06,percent,high
10,10206,Los Lagos,Puqueldón,fixed_internet_household_share,11.83,percent,very low
10,10206,Los Lagos,Puqueldón,home_ownership,82.26,percent,very high
10,10206,Los Lagos,Puqueldón,indigenous_identification_rate,30.98,percent,very high
10,10206,Los Lagos,Puqueldón,literacy_rate,95.14,percent,high
10,10206,Los Lagos,Puqueldón,mean_years_schooling,8.56,years,very low
10,10206,Los Lagos,Puqueldón,population,4034.0,persons,very low
10,10206,Los Lagos,Puqueldón,renter_share,8.8,percent,very low
10,10207,Los Lagos,Queilén,disability_prevalence,13.61,percent,high
10,10207,Los Lagos,Queilén,electricity_access_rate,98.16,percent,very low
10,10207,Los Lagos,Queilén,employment_agriculture_forestry,32.63,percent,very high
10,10207,Los Lagos,Queilén,employment_construction,9.78,percent,high
10,10207,Los Lagos,Queilén,employment_electricity_gas,0.76,percent,low
10,10207,Los Lagos,Queilén,employment_in_transport_and_logistics,5.18,percent,medium
10,10207,Los Lagos,Queilén,employment_manufacturing,10.18,percent,high
10,10207,Los Lagos,Queilén,employment_mining,0.13,percent,very low
10,10207,Los Lagos,Queilén,employment_water_waste,0.8,percent,medium
10,10207,Los Lagos,Queilén,fixed_internet_household_share,17.89,percent,very low
10,10207,Los Lagos,Queilén,home_ownership,79.66,percent,very high
10,10207,Los Lagos,Queilén,indigenous_identification_rate,50.97,percent,very high
10,10207,Los Lagos,Queilén,literacy_rate,93.86,percent,low
10,10207,Los Lagos,Queilén,mean_years_schooling,8.48,years,very low
10,10207,Los Lagos,Queilén,population,5675.0,persons,very low
10,10207,Los Lagos,Queilén,renter_share,11.09,percent,low
10,10208,Los Lagos,Quellón,disability_prevalence,12.01,percent,medium
10,10208,Los Lagos,Quellón,electricity_access_rate,98.92,percent,low
10,10208,Los Lagos,Quellón,employment_agriculture_forestry,27.03,percent,high
10,10208,Los Lagos,Quellón,employment_construction,4.78,percent,very low
10,10208,Los Lagos,Quellón,employment_electricity_gas,0.64,percent,very low
10,10208,Los Lagos,Quellón,employment_in_transport_and_logistics,6.3,percent,high
10,10208,Los Lagos,Quellón,employment_manufacturing,16.07,percent,very high
10,10208,Los Lagos,Quellón,employment_mining,0.21,percent,very low
10,10208,Los Lagos,Quellón,employment_water_waste,0.51,percent,very low
10,10208,Los Lagos,Quellón,fixed_internet_household_share,30.42,percent,low
10,10208,Los Lagos,Quellón,home_ownership,65.26,percent,low
10,10208,Los Lagos,Quellón,indigenous_identification_rate,44.57,percent,very high
10,10208,Los Lagos,Quellón,literacy_rate,94.14,percent,low
10,10208,Los Lagos,Quellón,mean_years_schooling,8.7,years,very low
10,10208,Los Lagos,Quellón,population,28386.0,persons,high
10,10208,Los Lagos,Quellón,renter_share,26.53,percent,very high
10,10209,Los Lagos,Quemchi,disability_prevalence,13.22,percent,medium
10,10209,Los Lagos,Quemchi,electricity_access_rate,99.2,percent,low
10,10209,Los Lagos,Quemchi,employment_agriculture_forestry,30.71,percent,very high
10,10209,Los Lagos,Quemchi,employment_construction,7.1,percent,low
10,10209,Los Lagos,Quemchi,employment_electricity_gas,0.83,percent,low
10,10209,Los Lagos,Quemchi,employment_in_transport_and_logistics,6.76,percent,high
10,10209,Los Lagos,Quemchi,employment_manufacturing,17.05,percent,very high
10,10209,Los Lagos,Quemchi,employment_mining,0.11,percent,very low
10,10209,Los Lagos,Quemchi,employment_water_waste,0.97,percent,high
10,10209,Los Lagos,Quemchi,fixed_internet_household_share,14.04,percent,very low
10,10209,Los Lagos,Quemchi,home_ownership,79.75,percent,very high
10,10209,Los Lagos,Quemchi,indigenous_identification_rate,39.27,percent,very high
10,10209,Los Lagos,Quemchi,literacy_rate,93.59,percent,low
10,10209,Los Lagos,Quemchi,mean_years_schooling,8.58,years,very low
10,10209,Los Lagos,Quemchi,population,8401.0,persons,low
10,10209,Los Lagos,Quemchi,renter_share,11.21,percent,low
10,10210,Los Lagos,Quinchao,disability_prevalence,12.56,percent,medium
10,10210,Los Lagos,Quinchao,electricity_access_rate,99.23,percent,low
10,10210,Los Lagos,Quinchao,employment_agriculture_forestry,24.38,percent,high
10,10210,Los Lagos,Quinchao,employment_construction,5.91,percent,very low
10,10210,Los Lagos,Quinchao,employment_electricity_gas,1.3,percent,high
10,10210,Los Lagos,Quinchao,employment_in_transport_and_logistics,7.61,percent,very high
10,10210,Los Lagos,Quinchao,employment_manufacturing,6.59,percent,medium
10,10210,Los Lagos,Quinchao,employment_mining,0.07,percent,very low
10,10210,Los Lagos,Quinchao,employment_water_waste,0.65,percent,very low
10,10210,Los Lagos,Quinchao,fixed_internet_household_share,14.77,percent,very low
10,10210,Los Lagos,Quinchao,home_ownership,78.8,percent,very high
10,10210,Los Lagos,Quinchao,indigenous_identification_rate,47.44,percent,very high
10,10210,Los Lagos,Quinchao,literacy_rate,93.58,percent,low
10,10210,Los Lagos,Quinchao,mean_years_schooling,8.85,years,low
10,10210,Los Lagos,Quinchao,population,7663.0,persons,very low
10,10210,Los Lagos,Quinchao,renter_share,13.72,percent,medium
10,10301,Los Lagos,Osorno,disability_prevalence,10.96,percent,low
10,10301,Los Lagos,Osorno,electricity_access_rate,99.69,percent,high
10,10301,Los Lagos,Osorno,employment_agriculture_forestry,6.78,percent,low
10,10301,Los Lagos,Osorno,employment_construction,9.09,percent,medium
10,10301,Los Lagos,Osorno,employment_electricity_gas,2.25,percent,very high
10,10301,Los Lagos,Osorno,employment_in_transport_and_logistics,7.03,percent,high
10,10301,Los Lagos,Osorno,employment_manufacturing,8.86,percent,high
10,10301,Los Lagos,Osorno,employment_mining,0.35,percent,very low
10,10301,Los Lagos,Osorno,employment_water_waste,0.65,percent,very low
10,10301,Los Lagos,Osorno,fixed_internet_household_share,60.47,percent,high
10,10301,Los Lagos,Osorno,home_ownership,62.71,percent,low
10,10301,Los Lagos,Osorno,indigenous_identification_rate,29.18,percent,high
10,10301,Los Lagos,Osorno,literacy_rate,95.69,percent,high
10,10301,Los Lagos,Osorno,mean_years_schooling,10.22,years,very high
10,10301,Los Lagos,Osorno,population,165121.0,persons,very high
10,10301,Los Lagos,Osorno,renter_share,23.29,percent,high
10,10302,Los Lagos,Puerto Octay,disability_prevalence,13.76,percent,high
10,10302,Los Lagos,Puerto Octay,electricity_access_rate,99.3,percent,medium
10,10302,Los Lagos,Puerto Octay,employment_agriculture_forestry,39.98,percent,very high
10,10302,Los Lagos,Puerto Octay,employment_construction,8.98,percent,medium
10,10302,Los Lagos,Puerto Octay,employment_electricity_gas,0.78,percent,low
10,10302,Los Lagos,Puerto Octay,employment_in_transport_and_logistics,3.73,percent,very low
10,10302,Los Lagos,Puerto Octay,employment_manufacturing,5.73,percent,low
10,10302,Los Lagos,Puerto Octay,employment_mining,0.36,percent,very low
10,10302,Los Lagos,Puerto Octay,employment_water_waste,0.64,percent,very low
10,10302,Los Lagos,Puerto Octay,fixed_internet_household_share,22.34,percent,low
10,10302,Los Lagos,Puerto Octay,home_ownership,58.54,percent,very low
10,10302,Los Lagos,Puerto Octay,indigenous_identification_rate,35.52,percent,very high
10,10302,Los Lagos,Puerto Octay,literacy_rate,94.4,percent,medium
10,10302,Los Lagos,Puerto Octay,mean_years_schooling,8.88,years,low
10,10302,Los Lagos,Puerto Octay,population,8856.0,persons,low
10,10302,Los Lagos,Puerto Octay,renter_share,9.26,percent,very low
10,10303,Los Lagos,Purranque,disability_prevalence,14.18,percent,high
10,10303,Los Lagos,Purranque,electricity_access_rate,99.37,percent,medium
10,10303,Los Lagos,Purranque,employment_agriculture_forestry,24.8,percent,high
10,10303,Los Lagos,Purranque,employment_construction,9.46,percent,high
10,10303,Los Lagos,Purranque,employment_electricity_gas,0.68,percent,low
10,10303,Los Lagos,Purranque,employment_in_transport_and_logistics,5.95,percent,medium
10,10303,Los Lagos,Purranque,employment_manufacturing,10.71,percent,very high
10,10303,Los Lagos,Purranque,employment_mining,0.28,percent,very low
10,10303,Los Lagos,Purranque,employment_water_waste,0.53,percent,very low
10,10303,Los Lagos,Purranque,fixed_internet_household_share,45.3,percent,medium
10,10303,Los Lagos,Purranque,home_ownership,60.5,percent,very low
10,10303,Los Lagos,Purranque,indigenous_identification_rate,29.31,percent,very high
10,10303,Los Lagos,Purranque,literacy_rate,94.61,percent,medium
10,10303,Los Lagos,Purranque,mean_years_schooling,8.97,years,low
10,10303,Los Lagos,Purranque,population,19526.0,persons,medium
10,10303,Los Lagos,Purranque,renter_share,14.99,percent,medium
10,10304,Los Lagos,Puyehue,disability_prevalence,12.79,percent,medium
10,10304,Los Lagos,Puyehue,electricity_access_rate,99.47,percent,medium
10,10304,Los Lagos,Puyehue,employment_agriculture_forestry,29.49,percent,very high
10,10304,Los Lagos,Puyehue,employment_construction,12.19,percent,very high
10,10304,Los Lagos,Puyehue,employment_electricity_gas,1.96,percent,very high
10,10304,Los Lagos,Puyehue,employment_in_transport_and_logistics,4.89,percent,low
10,10304,Los Lagos,Puyehue,employment_manufacturing,5.45,percent,low
10,10304,Los Lagos,Puyehue,employment_mining,0.71,percent,very low
10,10304,Los Lagos,Puyehue,employment_water_waste,0.49,percent,very low
10,10304,Los Lagos,Puyehue,fixed_internet_household_share,22.41,percent,low
10,10304,Los Lagos,Puyehue,home_ownership,65.26,percent,low
10,10304,Los Lagos,Puyehue,indigenous_identification_rate,32.63,percent,very high
10,10304,Los Lagos,Puyehue,literacy_rate,94.15,percent,medium
10,10304,Los Lagos,Puyehue,mean_years_schooling,8.95,years,low
10,10304,Los Lagos,Puyehue,population,11702.0,persons,low
10,10304,Los Lagos,Puyehue,renter_share,9.67,percent,very low
10,10305,Los Lagos,Río Negro,disability_prevalence,15.02,percent,high
10,10305,Los Lagos,Río Negro,electricity_access_rate,99.06,percent,low
10,10305,Los Lagos,Río Negro,employment_agriculture_forestry,27.34,percent,very high
10,10305,Los Lagos,Río Negro,employment_construction,9.58,percent,high
10,10305,Los Lagos,Río Negro,employment_electricity_gas,1.08,percent,medium
10,10305,Los Lagos,Río Negro,employment_in_transport_and_logistics,6.01,percent,medium
10,10305,Los Lagos,Río Negro,employment_manufacturing,7.85,percent,medium
10,10305,Los Lagos,Río Negro,employment_mining,0.57,percent,very low
10,10305,Los Lagos,Río Negro,employment_water_waste,0.51,percent,very low
10,10305,Los Lagos,Río Negro,fixed_internet_household_share,29.22,percent,low
10,10305,Los Lagos,Río Negro,home_ownership,67.34,percent,medium
10,10305,Los Lagos,Río Negro,indigenous_identification_rate,37.93,percent,very high
10,10305,Los Lagos,Río Negro,literacy_rate,94.14,percent,low
10,10305,Los Lagos,Río Negro,mean_years_schooling,9.07,years,low
10,10305,Los Lagos,Río Negro,population,13847.0,persons,low
10,10305,Los Lagos,Río Negro,renter_share,10.31,percent,very low
10,10306,Los Lagos,San Juan de la Costa,disability_prevalence,17.53,percent,very high
10,10306,Los Lagos,San Juan de la Costa,electricity_access_rate,91.83,percent,very low
10,10306,Los Lagos,San Juan de la Costa,employment_agriculture_forestry,31.07,percent,very high
10,10306,Los Lagos,San Juan de la Costa,employment_construction,12.55,percent,very high
10,10306,Los Lagos,San Juan de la Costa,employment_electricity_gas,1.62,percent,very high
10,10306,Los Lagos,San Juan de la Costa,employment_in_transport_and_logistics,4.49,percent,low
10,10306,Los Lagos,San Juan de la Costa,employment_manufacturing,6.59,percent,medium
10,10306,Los Lagos,San Juan de la Costa,employment_mining,0.38,percent,very low
10,10306,Los Lagos,San Juan de la Costa,employment_water_waste,1.0,percent,high
10,10306,Los Lagos,San Juan de la Costa,fixed_internet_household_share,2.43,percent,very low
10,10306,Los Lagos,San Juan de la Costa,home_ownership,81.53,percent,very high
