project_id,project_name,action_id,sector,jurisdiction,lifecycle_stage,evaluation_verdict,cost_total,amount_committed,amount_paid,amount_unit,duration_months,beneficiaries_total,owner_formulator,match_label,source_dataset,n_funding_sources,route
conaf-bn-1222840,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,138.0,,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1253718,"Manejo bosque nativo, Aysén",ipcc_0052,afolu,Aysén,awarded,,,333.8,,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1334176,"Manejo bosque nativo, La Araucanía",ipcc_0052,afolu,La Araucanía,awarded,,,15.1,,UTM,,,Propietario que postula su propio predio,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1340690,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,awarded,,,14.4,,UTM,,,Personal Fomento Conaf,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1387631,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,130.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1338747,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,58.6,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1327077,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,9.7,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1382112,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,awarded,,,134.4,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1337181,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,49.1,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1253434,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,6.9,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1262269,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,16.7,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1325867,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,109.2,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1230054,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,23.0,,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1250861,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,12.7,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1222361,"Manejo bosque nativo, Valparaíso",ipcc_0054,afolu,Valparaíso,awarded,,,45.1,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1219101,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,32.3,,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1319780,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,92.8,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1227387,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,58.6,,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1327398,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,103.2,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1191599,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,1.4,,UTM,,,Personal Fomento Conaf,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1321294,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,15.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1316975,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,156.8,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1321836,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,45.1,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1321381,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,58.5,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1226725,"Manejo bosque nativo, O'Higgins",ipcc_0052,afolu,O'Higgins,awarded,,,29.8,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1317303,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,awarded,,,1880.6,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1317062,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,40.4,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1318202,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,20.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1337006,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,23.0,,UTM,,,Personal Fomento Conaf,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1340226,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,18.0,,UTM,,,Propietario que postula su propio predio,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1258433,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,8.8,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1334133,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,42.7,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1258991,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,awarded,,,1.6,,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1197834,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,30.6,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1386818,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,24.9,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1337749,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,awarded,,,306.8,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1327295,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,awarded,,,197.4,,UTM,,,Personal Fomento Conaf,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1337689,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,149.5,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1323310,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,awarded,,,302.8,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1255911,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,34.5,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1338672,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,32.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1335292,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,22.6,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1220032,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,27.2,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1225486,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,5.5,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1195849,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,37.4,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1191693,"Manejo bosque nativo, Ñuble",ipcc_0052,afolu,Ñuble,awarded,,,30.0,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1221761,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,awarded,,,471.5,,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1187368,"Manejo bosque nativo, Valparaíso",ipcc_0054,afolu,Valparaíso,awarded,,,43.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1317288,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,awarded,,,213.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1390638,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,11.2,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1388758,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,awarded,,,20.5,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1258003,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,awarded,,,14.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1322651,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,28.9,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1230233,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,60.4,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1337670,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,135.0,,UTM,,,Personal Fomento Conaf,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1191566,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,18.6,,UTM,,,Personal Fomento Conaf,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1192902,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,47.4,,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1335637,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,22.6,,UTM,,,Propietario que postula su propio predio,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1327564,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,awarded,,,136.8,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1320719,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,79.5,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1231099,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,106.7,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1324676,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,103.4,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1257945,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,88.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1385364,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,76.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1337516,"Manejo bosque nativo, Biobío",ipcc_0052,afolu,Biobío,awarded,,,43.1,,UTM,,,Propietario que postula su propio predio,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1319199,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,5.7,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1195929,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,71.0,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1338137,"Manejo bosque nativo, La Araucanía",ipcc_0052,afolu,La Araucanía,awarded,,,143.5,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1318193,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,15.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1389185,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,126.5,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1318485,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,21.1,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1322165,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,137.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1393183,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,162.4,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1332085,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,awarded,,,3.5,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1332125,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,awarded,,,21.7,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1321586,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,43.5,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1339712,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,271.3,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1336472,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,146.9,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1339947,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,338.1,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1393069,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,awarded,,,18.5,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1384347,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,awarded,,,36.2,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1336486,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,12.6,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1337504,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,27.5,,UTM,,,Propietario que postula su propio predio,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1335276,"Manejo bosque nativo, Coquimbo",ipcc_0052,afolu,Coquimbo,awarded,,,224.4,,UTM,,,Propietario que postula su propio predio,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1192833,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,57.0,,UTM,,,Otros,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
